t_s	carried	independent
-0.0238333333333	-0.0520939238155	-0.0520939238155
-0.0236666666667	-0.0520353539853	-0.0520353539853
-0.0235	-0.0519963270684	-0.0519963270684
-0.0233333333333	-0.0519458371147	-0.0519458371147
-0.0231666666667	-0.0519134107336	-0.0519134107336
-0.023	-0.05186171854	-0.05186171854
-0.0228333333333	-0.051814379072	-0.051814379072
-0.0226666666667	-0.0517712194895	-0.0517712194895
-0.0225	-0.0516959351866	-0.0516959351866
-0.0223333333333	-0.0516663712942	-0.0516663712942
-0.0221666666667	-0.0516227361955	-0.0516227361955
-0.022	-0.051585808206	-0.051585808206
-0.0218333333333	-0.0515304202031	-0.0515304202031
-0.0216666666667	-0.0514928006191	-0.0514928006191
-0.0215	-0.0514222011283	-0.0514222011283
-0.0213333333333	-0.0513965250184	-0.0513965250184
-0.0211666666667	-0.051336862088	-0.051336862088
-0.021	-0.0512987198011	-0.0512987198011
-0.0208333333333	-0.051242340896	-0.051242340896
-0.0206666666667	-0.0512098692225	-0.0512098692225
-0.0205	-0.051159512677	-0.051159512677
-0.0203333333333	-0.0510853278809	-0.0510853278809
-0.0201666666667	-0.0510577752451	-0.0510577752451
-0.02	-0.0510204350434	-0.0510204350434
-0.0198333333333	-0.050959612215	-0.050959612215
-0.0196666666667	-0.0509201220099	-0.0509201220099
-0.0195	-0.0508607345405	-0.0508607345405
-0.0193333333333	-0.0508253841743	-0.0508253841743
-0.0191666666667	-0.0507979429364	-0.0507979429364
-0.019	-0.0507361544374	-0.0507361544374
-0.0188333333333	-0.0507189858611	-0.0507189858611
-0.0186666666667	-0.0506400212037	-0.0506400212037
-0.0185	-0.0505890994841	-0.0505890994841
-0.0183333333333	-0.0505570246674	-0.0505570246674
-0.0181666666667	-0.0505153273713	-0.0505153273713
-0.018	-0.0504538978707	-0.0504538978707
-0.0178333333333	-0.0504124206799	-0.0504124206799
-0.0176666666667	-0.0503738954528	-0.0503738954528
-0.0175	-0.0503255625749	-0.0503255625749
-0.0173333333333	-0.0502664959777	-0.0502664959777
-0.0171666666667	-0.0502375656981	-0.0502375656981
-0.017	-0.0502014875835	-0.0502014875835
-0.0168333333333	-0.0501299650297	-0.0501299650297
-0.0166666666667	-0.0500949567406	-0.0500949567406
-0.0165	-0.0500483640816	-0.0500483640816
-0.0163333333333	-0.0499915587405	-0.0499915587405
-0.0161666666667	-0.0499674979919	-0.0499674979919
-0.016	-0.0499273902456	-0.0499273902456
-0.0158333333333	-0.0498507667426	-0.0498507667426
-0.0156666666667	-0.0498060698514	-0.0498060698514
-0.0155	-0.0497700370633	-0.0497700370633
-0.0153333333333	-0.0497327122456	-0.0497327122456
-0.0151666666667	-0.049677256903	-0.049677256903
-0.015	-0.0496588566998	-0.0496588566998
-0.0148333333333	-0.0495753523723	-0.0495753523723
-0.0146666666667	-0.0495505668162	-0.0495505668162
-0.0145	-0.0495011214138	-0.0495011214138
-0.0143333333333	-0.0494565916183	-0.0494565916183
-0.0141666666667	-0.0494215892716	-0.0494215892716
-0.014	-0.0493735213889	-0.0493735213889
-0.0138333333333	-0.0493306066964	-0.0493306066964
-0.0136666666667	-0.0492734789311	-0.0492734789311
-0.0135	-0.049222360952	-0.049222360952
-0.0133333333333	-0.049174950718	-0.049174950718
-0.0131666666667	-0.0491307134886	-0.0491307134886
-0.013	-0.0490997187636	-0.0490997187636
-0.0128333333333	-0.0490302894384	-0.0490302894384
-0.0126666666667	-0.0489888541118	-0.0489888541118
-0.0125	-0.0489406586324	-0.0489406586324
-0.0123333333333	-0.0489207991963	-0.0489207991963
-0.0121666666667	-0.048855752567	-0.048855752567
-0.012	-0.0488040566444	-0.0488040566444
-0.0118333333333	-0.0487791339891	-0.0487791339891
-0.0116666666667	-0.0487318560484	-0.0487318560484
-0.0115	-0.0486782449099	-0.0486782449099
-0.0113333333333	-0.048620559338	-0.048620559338
-0.0111666666667	-0.0485999597222	-0.0485999597222
-0.011	-0.0485556612462	-0.0485556612462
-0.0108333333333	-0.0485117909583	-0.0485117909583
-0.0106666666667	-0.0484745356797	-0.0484745356797
-0.0105	-0.0484090103186	-0.0484090103186
-0.0103333333333	-0.0483730407941	-0.0483730407941
-0.0101666666667	-0.048335819849	-0.048335819849
-0.01	-0.048286789561	-0.048286789561
-0.00983333333333	-0.0482236055119	-0.0482236055119
-0.00966666666667	-0.0481780386814	-0.0481780386814
-0.0095	-0.048150291665	-0.048150291665
-0.00933333333333	-0.0480794949465	-0.0480794949465
-0.00916666666667	-0.048059961286	-0.048059961286
-0.009	-0.0479993980781	-0.0479993980781
-0.00883333333333	-0.0479808217646	-0.0479808217646
-0.00866666666667	-0.0479127498836	-0.0479127498836
-0.0085	-0.0478654767427	-0.0478654767427
-0.00833333333333	-0.047817169562	-0.047817169562
-0.00816666666667	-0.0477829719469	-0.0477829719469
-0.008	-0.047735343518	-0.047735343518
-0.00783333333333	-0.047711563391	-0.047711563391
-0.00766666666667	-0.0476234192178	-0.0476234192178
-0.0075	-0.0475851422737	-0.0475851422737
-0.00733333333333	-0.0475493955682	-0.0475493955682
-0.00716666666667	-0.0475146942109	-0.0475146942109
-0.007	-0.0474475142192	-0.0474475142192
-0.00683333333333	-0.0474177312382	-0.0474177312382
-0.00666666666667	-0.0473738772387	-0.0473738772387
-0.0065	-0.0473310188498	-0.0473310188498
-0.00633333333333	-0.0473099667931	-0.0473099667931
-0.00616666666667	-0.0472397687849	-0.0472397687849
-0.006	-0.0472108678777	-0.0472108678777
-0.00583333333333	-0.0471657406052	-0.0471657406052
-0.00566666666667	-0.0470947780873	-0.0470947780873
